epoch,lr,prediction_error_average,baseline_error_average,valid_prediction_error_average,valid_baseline_error_average
10.0,0.0031512470486230455,8.74235833757656,22.929272996737275,10.080445969203966,23.691519417545646
20.0,0.0018867680126765363,7.879988509958766,22.92927302668063,9.581555476071555,23.691519417545646
30.0,0.0011296777049628276,7.3950617451102945,22.929273043729715,9.036600356479111,23.691519417545646
40.0,0.0006763797713952794,7.07688238604103,22.92927304215375,8.760339399561913,23.691519417545646
50.0,0.0004049735540879638,6.9027446432564235,22.929273003757487,8.635063652772557,23.691519417545646
60.0,0.00024247262624711545,6.775644442450048,22.929273132700157,8.549054237754392,23.691519417545646
70.0,0.00014517731808828924,6.714401105429294,22.929273023958505,8.694673094179414,23.691519417545646
80.0,8.69230230790188e-05,6.677202380895346,22.92927304903069,8.57591808497942,23.691519417545646
