epoch,lr,baseline_acc_average,prediction_acc_average,valid_baseline_acc_average,valid_prediction_acc_average
10.0,0.0031512470486230455,0.6816170010865429,0.852783038866365,0.7241098171488276,0.8022957816714968
20.0,0.0018867680126765363,0.6816170011223602,0.8716868679089899,0.7241098171488276,0.819822787597355
30.0,0.0011296777049628276,0.6816170013059245,0.8825985085263077,0.7241098171488276,0.8229033185732267
40.0,0.0006763797713952794,0.6816170021420371,0.8881970469835044,0.7241098171488276,0.8239226446778548
50.0,0.0004049735540879638,0.6816170025595338,0.8919577810969009,0.7241098171488276,0.8248788276437122
60.0,0.00024247262624711545,0.6816170014827729,0.8943664556306086,0.7241098171488276,0.8249509930207405
