epoch,lr,baseline_acc_average,prediction_acc_average,valid_baseline_acc_average,valid_prediction_acc_average
10.0,0.0031512470486230455,0.6967981925509015,0.8302275884102602,0.6967302647043779,0.8086298808019007
20.0,0.0018867680126765363,0.696825941169604,0.8459507790012438,0.6967302647043779,0.8300570517057798
30.0,0.0011296777049628276,0.6967939224521644,0.8587645590916032,0.6967302647043779,0.8328419266690059
40.0,0.0006763797713952794,0.6967939235514304,0.866474601211118,0.6967302647043779,0.8400695022933019
50.0,0.0004049735540879638,0.6967939230934029,0.8740437618288838,0.6967302647043779,0.8441059351178314
60.0,0.00024247262624711545,0.6967939231544733,0.8783235607332871,0.6967302647043779,0.8460717301882389
